,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
554,EMAMIPAP,EQ,180.55,182.75,177.0,177.55,177.95,180.0,64908,11613458.3,12-SEP-2022,1457,INE830C01026
555,EMAMIREAL,EQ,72.9,79.25,72.9,76.85,77.35,72.7,228050,17580152.55,12-SEP-2022,2646,INE778K01012
557,EMKAY,EQ,93.85,93.85,86.15,87.2,87.4,89.75,48457,4303345.15,12-SEP-2022,1070,INE296H01011
559,EMMBI,EQ,97.6,99.45,95.65,96.25,96.5,98.45,40318,3909770.8,12-SEP-2022,875,INE753K01015
560,EMUDHRA,EQ,327.5,331.3,324.4,330.0,330.5,325.25,169649,55784692.65,12-SEP-2022,4222,INE01QM01018
561,ENDURANCE,EQ,1462.25,1484.95,1460.9,1476.6,1480.0,1455.0,100567,148306077.65,12-SEP-2022,5777,INE913H01037
562,ENERGYDEV,EQ,18.25,19.5,17.8,19.5,19.5,17.75,366908,7077513.25,12-SEP-2022,518,INE306C01019
563,ENGINERSIN,EQ,69.8,72.45,69.55,70.9,70.8,69.45,4863654,346502732.8,12-SEP-2022,10773,INE510A01028
564,ENIL,EQ,173.65,178.0,172.55,174.25,174.0,171.75,29449,5151459.6,12-SEP-2022,506,INE265F01028
565,EPL,EQ,173.7,176.95,173.0,173.85,173.9,171.55,448884,78564369.45,12-SEP-2022,10160,INE255A01020
567,EQUITAS,EQ,106.0,107.5,104.3,105.2,104.85,104.85,1458732,155124911.5,12-SEP-2022,7850,INE988K01017
568,EQUITASBNK,EQ,48.0,48.65,47.7,47.95,48.05,47.8,978041,47102222.8,12-SEP-2022,4925,INE063P01018
572,ERIS,EQ,702.0,709.2,693.7,698.25,700.0,702.3,17710,12393788.4,12-SEP-2022,3348,INE406M01024
574,ESABINDIA,EQ,3559.0,3720.0,3539.8,3598.1,3594.0,3562.25,11337,41100755.75,12-SEP-2022,2367,INE284A01012
575,ESCORTS,EQ,1993.75,2029.9,1983.4,1988.95,1990.0,1983.8,329913,660005194.25,12-SEP-2022,15418,INE042A01014
576,ESSARSHPNG,EQ,10.0,10.05,9.55,9.7,9.7,9.7,418513,4093497.45,12-SEP-2022,858,INE122M01019
578,ESTER,EQ,170.0,174.0,170.0,171.1,170.55,169.2,196166,33787608.95,12-SEP-2022,2618,INE778B01029
579,ETHOSLTD,EQ,1022.9,1068.0,1016.15,1044.15,1050.0,1009.6,173749,181129363.5,12-SEP-2022,10881,INE04TZ01018
582,EVEREADY,EQ,347.2,349.45,344.0,344.4,344.1,347.2,101716,35154470.95,12-SEP-2022,2554,INE128A01029
583,EVERESTIND,EQ,697.0,701.95,678.0,681.0,680.05,693.4,23925,16473584.25,12-SEP-2022,1580,INE295A01018
584,EXCEL,EQ,7.25,7.25,7.15,7.25,7.25,6.95,1078845,7821186.65,12-SEP-2022,766,INE688J01015
585,EXCELINDUS,EQ,1407.45,1444.0,1407.45,1430.75,1433.0,1400.4,30060,42950964.85,12-SEP-2022,5419,INE369A01029
586,EXIDEIND,EQ,172.7,176.45,171.6,174.35,174.45,171.2,4462912,779185336.35,12-SEP-2022,35966,INE302A01020
587,EXPLEOSOL,EQ,1355.0,1415.2,1354.8,1369.3,1365.0,1353.5,19192,26678975.4,12-SEP-2022,2553,INE201K01015
588,EXXARO,EQ,114.5,114.8,112.25,113.4,113.4,113.5,29697,3371444.25,12-SEP-2022,858,INE0GFE01018
589,FACT,EQ,125.85,128.7,125.6,126.9,126.15,125.0,188041,23832615.95,12-SEP-2022,2586,INE188A01015
590,FAIRCHEMOR,EQ,2000.0,2000.0,1975.0,1997.8,1996.0,1994.75,21670,43130402.7,12-SEP-2022,3010,INE0DNW01011
591,FCL,EQ,351.05,378.75,350.15,376.4,378.0,349.1,1499450,552792109.5,12-SEP-2022,26839,INE045J01026
592,FCONSUMER,EQ,2.35,2.35,2.3,2.35,2.35,2.25,11072635,25997093.6,12-SEP-2022,4963,INE220J01025
593,FCSSOFT,EQ,3.35,3.4,3.2,3.25,3.3,3.35,6966293,22927566.35,12-SEP-2022,4728,INE512B01022
594,FDC,EQ,278.9,282.05,275.0,277.3,277.7,275.55,95774,26761855.05,12-SEP-2022,2496,INE258B01022
595,FEDERALBNK,EQ,120.15,120.75,119.0,119.8,119.85,119.55,10126462,1212661432.0,12-SEP-2022,40843,INE171A01029
598,FIBERWEB,EQ,40.0,41.7,39.3,39.55,39.8,39.85,20724,826794.85,12-SEP-2022,307,INE296C01020
600,FIEMIND,EQ,1510.6,1532.9,1488.0,1516.05,1513.65,1510.6,34958,52806518.75,12-SEP-2022,3769,INE737H01014
601,FILATEX,EQ,109.9,110.9,108.1,109.1,109.1,109.5,148070,16188857.8,12-SEP-2022,2090,INE816B01027
602,FINCABLES,EQ,481.9,489.9,481.9,484.95,485.3,481.4,122137,59317148.85,12-SEP-2022,4912,INE235A01022
603,FINEORG,EQ,6579.0,7186.95,6568.1,7097.5,7140.0,6523.3,267416,1853329355.65,12-SEP-2022,42402,INE686Y01026
604,FINOPB,EQ,257.6,260.6,257.1,258.5,258.65,257.6,24710,6388769.8,12-SEP-2022,1037,INE02NC01014
605,FINPIPE,EQ,151.9,152.6,148.5,149.35,149.65,150.95,370489,55597845.4,12-SEP-2022,5896,INE183A01024
606,FLEXITUFF,EQ,28.95,30.3,28.55,29.3,29.3,29.35,19385,566392.65,12-SEP-2022,245,INE060J01017
608,FLUOROCHEM,EQ,3470.0,3637.5,3430.0,3620.8,3615.0,3420.45,272085,968882462.05,12-SEP-2022,28464,INE09N301011
609,FMGOETZE,EQ,296.8,298.85,294.65,297.05,297.95,295.95,65052,19268796.85,12-SEP-2022,971,INE529A01010
610,FMNL,EQ,5.4,5.5,5.0,5.5,5.5,5.25,243091,1313638.65,12-SEP-2022,396,INE360L01017
611,FOCUS,EQ,150.25,150.25,143.15,144.35,144.0,143.1,143963,21270021.15,12-SEP-2022,1157,INE593W01010
612,FOODSIN,EQ,83.3,83.3,78.0,79.9,79.8,81.8,106611,8529199.95,12-SEP-2022,1477,INE976E01023
613,FORCEMOT,EQ,1316.4,1330.0,1302.8,1323.85,1326.6,1314.25,72660,95793105.2,12-SEP-2022,4825,INE451A01017
614,FORTIS,EQ,288.0,293.8,288.0,292.4,291.55,288.15,569953,165841859.0,12-SEP-2022,6875,INE061F01013
615,FOSECOIND,EQ,1950.0,2010.0,1921.4,1972.65,1972.0,1903.0,22816,45264687.9,12-SEP-2022,3343,INE519A01011
618,FSL,EQ,117.5,118.9,117.05,117.95,117.9,116.5,7336619,865616884.8,12-SEP-2022,32395,INE684F01012
619,GABRIEL,EQ,168.8,175.5,168.05,170.95,171.5,167.6,1116111,192912135.95,12-SEP-2022,11545,INE524A01029
620,GAEL,EQ,281.5,287.0,276.0,285.25,284.7,276.55,703378,199195801.1,12-SEP-2022,9781,INE036B01030
621,GAIL,EQ,92.7,93.1,92.35,92.75,92.75,92.4,6581257,610537902.2,12-SEP-2022,34494,INE129A01019
622,GAL,EQ,2.95,3.0,2.8,2.85,2.9,2.95,957346,2763528.6,12-SEP-2022,644,INE482J01021
623,GALAXYSURF,EQ,3358.0,3421.0,3328.9,3393.65,3399.85,3340.45,31842,107257841.8,12-SEP-2022,8708,INE600K01018
624,GALLANTT,EQ,63.5,65.1,63.25,63.7,63.9,64.15,40201,2571482.5,12-SEP-2022,603,INE297H01019
625,GANDHITUBE,EQ,448.6,450.9,435.0,449.2,450.0,445.15,17391,7739638.95,12-SEP-2022,832,INE524B01027
626,GANECOS,EQ,661.5,685.0,651.0,654.6,657.0,657.1,85209,56981677.15,12-SEP-2022,5268,INE845D01014
627,GANESHBE,EQ,128.0,131.8,126.1,129.4,129.15,126.1,118656,15380506.05,12-SEP-2022,2336,INE388A01029
628,GANESHHOUC,EQ,399.0,407.0,396.0,398.45,400.45,390.95,74116,29738236.1,12-SEP-2022,2591,INE460C01014
629,GANGAFORGE,EQ,6.35,6.35,6.15,6.15,6.2,6.2,213287,1320017.35,12-SEP-2022,398,INE691Z01023
630,GANGESSECU,EQ,113.25,113.25,110.05,111.95,112.0,111.5,2101,234507.0,12-SEP-2022,104,INE335W01016
632,GARFIBRES,EQ,3715.0,3754.75,3575.3,3650.55,3649.95,3694.6,35431,129541766.6,12-SEP-2022,9917,INE276A01018
633,GATEWAY,EQ,67.05,68.0,66.45,66.9,66.9,66.9,325020,21766135.75,12-SEP-2022,2980,INE079J01017
634,GATI,EQ,171.5,173.8,168.05,169.5,170.8,170.15,414230,70812936.25,12-SEP-2022,6219,INE152B01027
636,GAYAPROJ,EQ,12.0,12.2,11.15,11.25,11.25,11.85,3628024,41576441.7,12-SEP-2022,5281,INE336H01023
637,GEECEE,EQ,153.6,159.0,152.55,155.0,155.4,153.85,107724,16786200.0,12-SEP-2022,1821,INE916G01016
638,GEEKAYWIRE,EQ,72.6,73.6,71.25,71.95,72.0,72.15,72926,5266662.55,12-SEP-2022,797,INE669X01016
639,GENCON,EQ,31.75,31.95,31.2,31.5,31.5,31.2,36393,1146045.8,12-SEP-2022,335,INE854S01022
641,GENUSPAPER,EQ,16.9,16.9,16.6,16.7,16.75,16.75,147381,2464092.7,12-SEP-2022,623,INE949P01018
642,GENUSPOWER,EQ,87.9,88.3,87.1,87.5,88.2,87.35,381402,33491143.95,12-SEP-2022,2479,INE955D01029
643,GEOJITFSL,EQ,47.65,47.95,47.25,47.5,47.4,47.3,550198,26168901.5,12-SEP-2022,2852,INE007B01023
644,GEPIL,EQ,154.4,167.85,153.75,164.65,165.0,152.9,894824,146310203.1,12-SEP-2022,11726,INE878A01011
645,GESHIP,EQ,528.75,532.75,510.3,513.8,514.0,528.75,431414,222810945.7,12-SEP-2022,10821,INE017A01032
646,GET&D,EQ,134.0,136.0,133.1,134.85,135.0,133.95,61102,8221405.15,12-SEP-2022,997,INE200A01026
647,GFLLIMITED,EQ,74.1,78.45,73.0,73.9,73.95,74.1,258646,19374606.2,12-SEP-2022,2404,INE538A01037
649,GHCL,EQ,654.95,665.1,647.0,653.0,651.9,649.15,566877,373157871.95,12-SEP-2022,19007,INE539A01019
650,GICHSGFIN,EQ,147.75,149.35,143.5,144.2,144.7,146.55,220658,32107424.25,12-SEP-2022,3497,INE289B01019
652,GICRE,EQ,127.3,128.65,125.2,125.75,126.25,126.65,209459,26553741.25,12-SEP-2022,2885,INE481Y01014
653,GILLANDERS,EQ,74.8,77.55,73.0,73.7,73.1,72.85,21810,1639898.7,12-SEP-2022,391,INE047B01011
654,GILLETTE,EQ,5435.0,5540.95,5401.0,5425.45,5428.6,5435.3,3683,20063183.55,12-SEP-2022,990,INE322A01010
655,GILT5YBEES,EQ,49.82,49.97,49.76,49.89,49.76,49.86,325412,16235178.36,12-SEP-2022,673,INF204KC1030
656,GINNIFILA,EQ,39.95,40.9,39.25,40.5,40.6,39.9,289469,11639753.3,12-SEP-2022,1627,INE424C01010
657,GIPCL,EQ,94.5,96.25,94.5,95.25,95.4,93.55,510079,48704317.35,12-SEP-2022,4090,INE162A01010
659,GKWLIMITED,EQ,576.05,600.0,576.05,591.05,597.0,586.9,363,216228.9,12-SEP-2022,38,INE528A01020
660,GLAND,EQ,2405.0,2405.0,2353.75,2361.4,2362.15,2390.75,192760,456971400.65,12-SEP-2022,17000,INE068V01023
661,GLAXO,EQ,1436.4,1441.55,1418.05,1420.0,1419.95,1428.85,82838,118162361.3,12-SEP-2022,3213,INE159A01016
662,GLENMARK,EQ,388.95,393.45,387.15,389.7,388.0,388.95,808559,315504336.2,12-SEP-2022,12577,INE935A01035
663,GLFL,EQ,3.4,3.4,3.3,3.4,3.4,3.25,31843,107435.2,12-SEP-2022,84,INE540A01017
665,GLOBALVECT,EQ,56.85,61.9,56.7,59.0,58.65,56.75,154802,9241490.65,12-SEP-2022,1342,INE792H01019
666,GLOBE,EQ,7.0,7.0,6.65,6.7,6.7,6.8,3563593,24048916.85,12-SEP-2022,2182,INE581X01021
667,GLOBUSSPR,EQ,894.25,903.65,880.0,897.25,901.25,886.25,143954,128654820.85,12-SEP-2022,8322,INE615I01010
668,GLS,EQ,442.5,444.25,436.55,440.0,440.0,435.7,152415,67093676.35,12-SEP-2022,3887,INE03Q201024
669,GMBREW,EQ,624.0,639.1,623.6,630.6,633.2,616.8,53567,33781662.75,12-SEP-2022,2747,INE075D01018
670,GMDCLTD,EQ,168.2,170.4,166.3,166.8,167.25,167.9,1217284,204257095.3,12-SEP-2022,9241,INE131A01031
671,GMMPFAUDLR,EQ,1923.0,1940.0,1891.25,1906.9,1910.0,1914.1,192287,368292094.15,12-SEP-2022,17081,INE541A01023
672,GMRINFRA,EQ,39.55,39.9,39.05,39.3,39.35,39.5,5421299,213030116.35,12-SEP-2022,15651,INE776C01039
673,GMRP&UI,EQ,29.8,30.3,28.75,29.75,29.85,29.95,1018088,30060034.6,12-SEP-2022,2384,INE0CU601026
674,GNA,EQ,744.3,757.85,735.6,752.05,752.0,742.3,80242,59915069.65,12-SEP-2022,3846,INE934S01014
675,GNFC,EQ,754.9,784.3,753.05,780.35,780.0,751.1,2889684,2242289730.15,12-SEP-2022,52495,INE113A01013
676,GOACARBON,EQ,447.9,453.9,443.0,446.8,447.5,443.35,32939,14750615.4,12-SEP-2022,1865,INE426D01013
677,GOCLCORP,EQ,329.95,333.95,315.6,317.65,317.0,322.65,54629,17696839.15,12-SEP-2022,2013,INE077F01035
678,GOCOLORS,EQ,1265.0,1294.0,1252.05,1287.5,1290.0,1256.05,63758,81724866.0,12-SEP-2022,5393,INE0BJS01011
679,GODFRYPHLP,EQ,1129.9,1146.8,1119.65,1134.55,1131.0,1114.0,40377,45841822.65,12-SEP-2022,3238,INE260B01028
680,GODHA,EQ,4.05,4.05,4.05,4.05,4.05,3.9,590321,2390800.05,12-SEP-2022,188,INE925Y01036
681,GODREJAGRO,EQ,525.05,549.0,524.25,546.8,547.0,522.4,600770,325392371.85,12-SEP-2022,15173,INE850D01014
682,GODREJCP,EQ,940.0,956.0,939.4,948.0,947.0,938.0,750369,711700622.2,12-SEP-2022,26425,INE102D01028
683,GODREJIND,EQ,490.0,492.95,482.1,483.4,482.25,486.8,246495,119828473.9,12-SEP-2022,6923,INE233A01035
684,GODREJPROP,EQ,1419.95,1483.5,1412.0,1459.6,1456.65,1409.5,1261085,1833671517.2,12-SEP-2022,52765,INE484J01027
686,GOKEX,EQ,355.0,361.35,352.7,358.15,357.4,354.6,157578,56595869.15,12-SEP-2022,4640,INE887G01027
687,GOKUL,EQ,32.25,32.25,31.7,31.8,31.85,31.95,73309,2342089.55,12-SEP-2022,792,INE020J01029
688,GOKULAGRO,EQ,86.7,88.6,86.7,87.05,87.0,87.0,52132,4569406.25,12-SEP-2022,732,INE314T01025
689,GOLDBEES,EQ,48.0,48.0,43.32,43.6,43.56,43.66,3909092,170221556.78,12-SEP-2022,23284,INF204KB17I5
691,GOLDIAM,EQ,141.75,143.65,140.0,140.5,140.5,139.7,134629,19081211.5,12-SEP-2022,2442,INE025B01025
692,GOLDSHARE,EQ,43.6,43.6,43.3,43.45,43.5,43.6,49365,2145170.15,12-SEP-2022,433,INF789F1AUX7
693,GOLDTECH,EQ,54.8,58.0,54.35,56.15,56.35,54.2,77043,4369700.4,12-SEP-2022,679,INE805A01014
694,GOODLUCK,EQ,495.05,504.95,490.55,492.4,491.05,488.6,109501,54484246.2,12-SEP-2022,2865,INE127I01024
695,GOODYEAR,EQ,1080.0,1080.0,1067.35,1072.55,1070.1,1071.5,13744,14744496.15,12-SEP-2022,1565,INE533A01012
696,GPIL,EQ,288.0,295.0,288.0,293.65,294.5,287.35,249831,73096732.25,12-SEP-2022,3576,INE177H01021
697,GPPL,EQ,90.65,96.4,90.55,92.8,93.0,89.9,6260812,590501130.1,12-SEP-2022,33653,INE517F01014
698,GPTINFRA,EQ,96.85,96.95,94.1,96.0,96.0,95.4,38101,3655473.8,12-SEP-2022,462,INE390G01014
699,GRANULES,EQ,309.65,311.55,306.3,307.6,307.45,309.65,770650,237512830.55,12-SEP-2022,8563,INE101D01020
700,GRAPHITE,EQ,405.1,406.25,398.55,399.75,398.9,402.35,527090,211930860.25,12-SEP-2022,9279,INE371A01025
701,GRASIM,EQ,1747.0,1772.0,1747.0,1768.45,1767.0,1748.25,418421,738169895.1,12-SEP-2022,22930,INE047A01021
702,GRAUWEIL,EQ,69.65,69.65,68.15,68.2,68.4,68.1,153619,10543749.65,12-SEP-2022,1278,INE266D01021
703,GRAVITA,EQ,333.0,333.0,321.0,324.5,326.2,330.35,138284,45214523.75,12-SEP-2022,3465,INE024L01027
704,GREAVESCOT,EQ,175.7,182.9,175.7,178.35,178.3,174.15,2706805,486291931.4,12-SEP-2022,21083,INE224A01026
705,GREENLAM,EQ,330.2,340.3,326.0,327.2,327.35,330.2,33138,10948999.9,12-SEP-2022,2663,INE544R01021
706,GREENPANEL,EQ,443.8,445.0,437.0,440.3,442.0,436.0,179787,79310979.8,12-SEP-2022,9996,INE08ZM01014
707,GREENPLY,EQ,193.0,194.85,191.1,192.3,192.75,192.25,84293,16277087.65,12-SEP-2022,1708,INE461C01038
708,GREENPOWER,EQ,9.5,9.7,9.25,9.5,9.55,9.35,5103661,48060262.6,12-SEP-2022,6710,INE999K01014
709,GRINDWELL,EQ,2309.85,2323.35,2172.4,2186.65,2184.0,2296.3,259823,584418606.65,12-SEP-2022,25993,INE536A01023
710,GRINFRA,EQ,1337.0,1401.0,1328.05,1363.05,1365.0,1336.85,21009,28370072.95,12-SEP-2022,1743,INE201P01022
711,GRMOVER,EQ,448.0,470.0,427.5,449.75,455.0,446.35,42067,18913684.45,12-SEP-2022,3242,INE192H01020
712,GROBTEA,EQ,851.0,851.0,831.05,831.9,832.0,835.8,777,652125.65,12-SEP-2022,49,INE646C01018
713,GRPLTD,EQ,1920.0,1987.35,1915.65,1966.25,1975.0,1917.7,3277,6393047.6,12-SEP-2022,762,INE137I01015
714,GRSE,EQ,345.9,364.35,343.6,359.4,358.9,344.7,1842906,655021084.55,12-SEP-2022,27774,INE382Z01011
715,GRWRHITECH,EQ,813.25,816.4,787.1,794.95,794.05,806.35,41023,32682411.3,12-SEP-2022,2488,INE291A01017
716,GSCLCEMENT,EQ,41.75,42.4,40.6,41.25,41.4,41.5,187710,7755078.7,12-SEP-2022,1512,INE542A01039
717,GSFC,EQ,156.6,158.8,154.1,157.75,157.2,154.9,2516513,395263085.4,12-SEP-2022,17504,INE026A01025
718,GSPL,EQ,256.75,257.15,250.45,252.6,253.0,254.0,1608820,408556083.75,12-SEP-2022,33806,INE246F01010
719,GSS,EQ,239.8,242.7,230.05,230.7,230.55,242.0,76804,18043080.9,12-SEP-2022,1207,INE871H01011
721,GTL,EQ,9.2,9.3,9.15,9.2,9.25,9.2,544381,5015921.25,12-SEP-2022,1381,INE043A01012
722,GTLINFRA,EQ,1.65,1.65,1.65,1.65,1.65,1.7,9470298,15625991.7,12-SEP-2022,11637,INE221H01019
723,GTPL,EQ,179.8,186.0,175.6,181.4,182.0,174.55,218758,40067947.15,12-SEP-2022,3103,INE869I01013
724,GUFICBIO,EQ,230.5,239.75,227.95,228.9,229.0,229.35,233161,54348663.45,12-SEP-2022,4867,INE742B01025
725,GUJALKALI,EQ,947.9,977.95,934.0,957.5,957.75,943.15,787196,756226149.35,12-SEP-2022,23538,INE186A01019
726,GUJAPOLLO,EQ,194.4,200.05,191.25,197.5,196.05,191.75,8769,1723575.8,12-SEP-2022,197,INE826C01016
727,GUJGASLTD,EQ,510.9,517.4,503.2,512.45,511.35,507.2,1207344,617628087.65,12-SEP-2022,22656,INE844O01030
729,GULFOILLUB,EQ,469.95,478.95,468.5,473.15,472.0,467.5,25420,12035208.4,12-SEP-2022,1620,INE635Q01029
730,GULFPETRO,EQ,66.3,66.5,64.25,64.7,65.0,65.4,618880,40328496.55,12-SEP-2022,2306,INE586G01017
731,GULPOLY,EQ,288.25,288.25,277.05,279.35,279.2,284.0,68652,19348116.35,12-SEP-2022,1958,INE255D01024
732,GVKPIL,EQ,4.05,4.2,3.95,4.0,4.0,4.15,5429588,21910138.3,12-SEP-2022,2968,INE251H01024
733,HAL,EQ,2450.0,2638.35,2447.4,2614.0,2617.0,2433.85,3708427,9522588624.65,12-SEP-2022,131547,INE066F01012
734,HAPPSTMNDS,EQ,1057.7,1092.9,1055.05,1064.15,1063.65,1047.2,813046,874483914.2,12-SEP-2022,29767,INE419U01012
735,HARDWYN,EQ,258.8,259.5,244.2,249.75,244.2,252.9,14667,3754915.55,12-SEP-2022,409,INE626Z01011
736,HARIOMPIPE,EQ,289.8,291.9,280.95,282.5,283.9,289.35,221755,63062941.65,12-SEP-2022,5422,INE00EV01017
737,HARRMALAYA,EQ,165.6,168.9,164.05,166.35,166.6,163.7,34103,5662897.95,12-SEP-2022,1065,INE544A01019
738,HATHWAY,EQ,17.95,18.15,17.85,17.95,18.0,17.75,1828974,32904913.85,12-SEP-2022,3672,INE982F01036
739,HATSUN,EQ,1137.0,1138.05,1086.5,1116.3,1119.65,1126.45,99294,110316857.2,12-SEP-2022,15668,INE473B01035
740,HAVELLS,EQ,1351.65,1387.9,1348.75,1383.55,1382.5,1346.1,484016,665563968.35,12-SEP-2022,18137,INE176B01034
742,HBANKETF,EQ,410.97,410.97,406.49,408.51,407.8,406.86,1771,722864.7,12-SEP-2022,130,INF179KC1AN8
743,HBLPOWER,EQ,93.6,95.3,92.15,94.2,93.85,93.1,4614532,432464989.55,12-SEP-2022,16506,INE292B01021
744,HBSL,EQ,58.95,58.95,56.15,56.35,56.7,56.8,9764,555764.75,12-SEP-2022,262,INE550B01022
745,HCC,EQ,13.7,14.1,13.65,13.8,13.9,13.6,11209564,155475236.85,12-SEP-2022,5264,INE549A01026
746,HCG,EQ,271.9,273.35,268.05,268.6,268.05,269.55,70390,19034480.35,12-SEP-2022,2429,INE075I01017
747,HCL-INSYS,EQ,17.8,17.85,17.4,17.45,17.45,17.5,458687,8057838.7,12-SEP-2022,1794,INE236A01020
748,HCLTECH,EQ,955.15,963.5,953.5,955.55,954.1,948.5,2517615,2413570284.4,12-SEP-2022,96910,INE860A01027
749,HDFC,EQ,2430.0,2436.85,2414.1,2419.0,2419.15,2431.5,3178742,7709202492.35,12-SEP-2022,119887,INE001A01036
751,HDFCAMC,EQ,2028.95,2054.5,2020.55,2037.4,2040.0,2015.5,158643,323859353.35,12-SEP-2022,11390,INE127D01025
752,HDFCBANK,EQ,1500.0,1504.0,1490.0,1493.55,1491.6,1498.6,5540246,8299719758.65,12-SEP-2022,158509,INE040A01034
753,HDFCLIFE,EQ,578.0,584.0,572.8,578.55,583.95,575.95,2014300,1162167213.6,12-SEP-2022,52334,INE795G01014
754,HDFCMFGETF,EQ,44.8,44.83,44.59,44.74,44.78,44.83,314012,14040193.65,12-SEP-2022,1145,INF179KC1981
755,HDFCNEXT50,EQ,446.0,447.0,442.35,446.9,447.0,444.5,584,260431.95,12-SEP-2022,22,INF179KC1DA9
756,HDFCNIF100,EQ,182.19,185.0,181.81,183.37,183.2,181.99,8179,1500606.49,12-SEP-2022,78,INF179KC1DB7
757,HDFCNIFETF,EQ,193.79,194.35,192.56,194.05,194.03,192.54,30856,5978035.24,12-SEP-2022,628,INF179KC1965
758,HDFCSENETF,EQ,655.0,655.0,647.11,652.97,653.3,648.88,5149,3358415.44,12-SEP-2022,364,INF179KC1973
759,HDFCSILVER,EQ,54.53,55.9,54.2,55.35,55.33,54.52,41471,2284418.32,12-SEP-2022,185,INF179KC1DI2
761,HEADSUP,EQ,13.6,13.75,13.05,13.65,13.75,13.65,92626,1248180.75,12-SEP-2022,413,INE759V01019
762,HEALTHY,EQ,8.08,8.19,8.01,8.11,8.12,8.08,25216,204321.19,12-SEP-2022,356,INF209KB10C2
764,HEG,EQ,1222.0,1223.0,1202.5,1206.5,1210.0,1212.6,112314,135821457.55,12-SEP-2022,7604,INE545A01016
765,HEIDELBERG,EQ,193.0,194.45,191.1,192.4,192.4,192.7,1294328,249659163.3,12-SEP-2022,3150,INE578A01017
766,HEMIPROP,EQ,105.05,105.9,104.15,104.55,104.6,104.35,653695,68541534.3,12-SEP-2022,3668,INE0AJG01018
767,HERANBA,EQ,577.95,578.5,573.0,574.15,574.0,572.7,27995,16084115.9,12-SEP-2022,2127,INE694N01015
768,HERCULES,EQ,180.8,198.95,180.8,196.3,197.0,177.2,893607,171694014.15,12-SEP-2022,15850,INE688E01024
769,HERITGFOOD,EQ,328.0,340.0,325.85,332.3,333.0,324.1,191197,64045007.95,12-SEP-2022,5307,INE978A01027
770,HEROMOTOCO,EQ,2847.0,2869.9,2841.35,2857.9,2863.0,2838.45,313906,897357419.65,12-SEP-2022,22133,INE158A01026
771,HESTERBIO,EQ,2121.55,2174.9,2101.0,2149.55,2151.5,2110.95,8255,17693314.4,12-SEP-2022,1130,INE782E01017
772,HEXATRADEX,EQ,169.8,169.8,166.6,168.3,166.65,167.5,3289,552486.4,12-SEP-2022,97,INE750M01017
773,HFCL,EQ,79.5,80.35,77.6,77.9,78.0,79.05,8462143,669044071.1,12-SEP-2022,23791,INE548A01028
774,HGINFRA,EQ,620.3,645.15,620.3,629.3,631.0,615.45,285766,181239340.35,12-SEP-2022,9594,INE926X01010
775,HGS,EQ,1417.0,1457.75,1415.85,1432.4,1430.0,1415.85,150133,215726777.7,12-SEP-2022,9880,INE170I01016
776,HIKAL,EQ,343.0,343.9,338.45,340.65,340.6,340.7,177360,60451057.7,12-SEP-2022,3521,INE475B01022
777,HIL,EQ,3564.0,3603.95,3555.0,3576.4,3590.7,3553.45,6959,24887560.2,12-SEP-2022,1333,INE557A01011
778,HILTON,EQ,70.35,71.5,67.3,68.8,69.0,69.0,380283,26348768.8,12-SEP-2022,1243,INE788H01017
779,HIMATSEIDE,EQ,109.0,109.0,106.25,106.75,106.8,107.75,255993,27573734.6,12-SEP-2022,3610,INE049A01027
780,HINDALCO,EQ,432.0,432.9,428.65,431.15,431.0,426.0,5530132,2384259599.2,12-SEP-2022,70338,INE038A01020
781,HINDCOMPOS,EQ,358.95,370.0,355.0,360.1,355.0,356.25,37591,13690578.5,12-SEP-2022,1390,INE310C01029
782,HINDCON,EQ,73.45,73.7,70.3,71.3,72.55,72.05,19793,1424531.9,12-SEP-2022,375,INE642Y01011
783,HINDCOPPER,EQ,120.35,120.9,119.5,120.1,120.0,119.3,2194755,263576375.05,12-SEP-2022,12289,INE531E01026
786,HINDOILEXP,EQ,159.35,162.75,158.3,160.6,159.7,158.6,720371,115420875.5,12-SEP-2022,6065,INE345A01011
787,HINDPETRO,EQ,245.85,252.35,244.5,250.0,249.0,245.85,3602379,892595131.85,12-SEP-2022,40779,INE094A01015
788,HINDUNILVR,EQ,2591.0,2605.0,2574.0,2580.4,2577.25,2588.7,1595709,4126941051.5,12-SEP-2022,51791,INE030A01027
789,HINDWAREAP,EQ,391.0,396.0,385.2,388.65,386.8,384.9,160647,62785251.8,12-SEP-2022,5016,INE05AN01011
790,HINDZINC,EQ,290.3,295.0,288.3,289.45,289.3,289.55,662532,192854957.85,12-SEP-2022,9133,INE267A01025
791,HIRECT,EQ,178.7,207.0,177.85,202.6,204.0,176.05,145891,28891840.1,12-SEP-2022,3829,INE835D01023
792,HISARMETAL,EQ,142.0,143.0,137.2,137.6,139.0,140.9,12340,1720856.5,12-SEP-2022,406,INE598C01011
793,HITECH,EQ,584.0,591.65,574.45,583.85,582.15,588.7,41531,24339291.2,12-SEP-2022,1125,INE106T01017
794,HITECHCORP,EQ,249.05,254.5,247.85,249.6,248.25,252.85,17926,4483465.05,12-SEP-2022,351,INE120D01012
