,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
541,ENERGYDEV,EQ,21.6,22.65,21.55,22.6,22.65,21.6,219407,4939328.9,11-APR-2022,880,INE306C01019
542,ENGINERSIN,EQ,68.9,69.45,68.5,68.75,68.75,68.65,705262,48601027.55,11-APR-2022,4649,INE510A01028
543,ENIL,EQ,203.85,207.95,200.6,206.85,205.1,204.05,17349,3561224.45,11-APR-2022,585,INE265F01028
544,EPL,EQ,185.85,189.5,184.6,184.9,185.0,183.85,300158,55987794.6,11-APR-2022,13626,INE255A01020
545,EQUIPPP,EQ,68.1,68.95,65.85,66.65,66.4,67.75,19521,1303638.45,11-APR-2022,480,INE217G01035
546,EQUITAS,EQ,121.0,121.35,119.5,120.15,119.65,119.4,815697,98235931.2,11-APR-2022,17856,INE988K01017
547,EQUITASBNK,EQ,56.8,56.95,56.1,56.75,56.7,56.55,377601,21357676.65,11-APR-2022,3056,INE063P01018
551,ERIS,EQ,718.1,725.0,712.15,716.15,715.0,714.5,23349,16768531.45,11-APR-2022,2637,INE406M01024
552,EROSMEDIA,EQ,33.1,34.6,32.5,33.7,33.5,34.2,1105200,36951228.7,11-APR-2022,3778,INE416L01017
553,ESABINDIA,EQ,3299.9,3314.0,3194.0,3227.2,3235.0,3218.5,6111,19875101.75,11-APR-2022,1611,INE284A01012
554,ESCORTS,EQ,1600.0,1624.0,1575.0,1603.85,1600.05,1610.2,2460898,3925026857.65,11-APR-2022,59016,INE042A01014
555,ESSARSHPNG,EQ,9.05,9.4,9.0,9.15,9.2,9.15,203560,1863513.25,11-APR-2022,563,INE122M01019
557,ESTER,EQ,152.95,177.9,152.25,175.55,177.65,152.95,3252867,554307953.35,11-APR-2022,43291,INE778B01029
559,EVEREADY,EQ,334.0,338.5,327.2,328.6,329.4,334.15,456725,151946516.9,11-APR-2022,5578,INE128A01029
560,EVERESTIND,EQ,656.0,684.45,653.45,672.55,677.0,655.4,118478,78759793.6,11-APR-2022,8877,INE295A01018
561,EXCEL,EQ,9.95,9.95,9.1,9.95,9.95,9.05,987940,9734122.75,11-APR-2022,1732,INE688J01015
562,EXCELINDUS,EQ,1540.0,1579.0,1530.95,1536.65,1536.0,1532.55,19843,30757437.55,11-APR-2022,2722,INE369A01029
563,EXIDEIND,EQ,162.05,162.65,160.6,160.85,161.0,162.05,1549324,250263186.7,11-APR-2022,23406,INE302A01020
564,EXPLEOSOL,EQ,1559.0,1601.6,1529.9,1552.55,1557.25,1557.15,22227,34772442.55,11-APR-2022,3581,INE201K01015
565,EXXARO,EQ,123.45,126.0,121.85,122.3,122.0,123.45,82416,10215090.8,11-APR-2022,2040,INE0GFE01018
566,FACT,EQ,138.0,141.7,136.8,137.35,137.6,137.45,272082,37843291.35,11-APR-2022,3705,INE188A01015
567,FAIRCHEMOR,EQ,1657.0,1730.0,1622.25,1713.55,1724.0,1656.25,20465,34492613.8,11-APR-2022,4440,INE0DNW01011
568,FCL,EQ,193.0,198.7,191.45,197.4,197.6,192.2,2286574,444137527.3,11-APR-2022,11844,INE045J01026
569,FCONSUMER,EQ,4.9,4.9,4.55,4.65,4.7,4.75,15876252,74417424.35,11-APR-2022,9950,INE220J01025
570,FCSSOFT,EQ,4.15,4.2,4.0,4.0,4.0,4.1,6537284,26554965.15,11-APR-2022,8079,INE512B01022
571,FDC,EQ,281.2,286.55,280.2,281.2,281.0,281.95,158106,44798865.7,11-APR-2022,5787,INE258B01022
572,FEDERALBNK,EQ,100.0,101.35,99.55,100.05,100.1,100.2,8635769,866303301.45,11-APR-2022,30979,INE171A01029
573,FEL,EQ,6.35,6.6,6.25,6.45,6.45,6.35,3205548,20620882.3,11-APR-2022,3067,INE623B01027
576,FIBERWEB,EQ,43.5,43.65,41.95,42.65,42.65,42.75,31083,1321120.85,11-APR-2022,461,INE296C01020
577,FIEMIND,EQ,980.0,988.9,975.0,977.3,976.7,970.8,16282,15950355.4,11-APR-2022,1859,INE737H01014
578,FILATEX,EQ,131.5,133.9,130.0,130.8,130.8,130.4,1081576,143044472.35,11-APR-2022,6129,INE816B01027
579,FINCABLES,EQ,415.0,418.75,410.0,415.6,415.05,417.25,232316,96408867.4,11-APR-2022,9948,INE235A01022
580,FINEORG,EQ,4261.9,4306.75,4195.8,4236.75,4245.0,4217.85,23574,100400381.75,11-APR-2022,7663,INE686Y01026
581,FINOPB,EQ,304.0,325.95,301.1,321.25,318.5,299.1,258350,81060597.2,11-APR-2022,10205,INE02NC01014
582,FINPIPE,EQ,166.1,171.4,166.1,170.2,169.9,165.6,725890,123030132.3,11-APR-2022,12496,INE183A01024
583,FLEXITUFF,EQ,29.0,29.0,27.2,28.05,28.5,27.15,16129,454524.25,11-APR-2022,257,INE060J01017
584,FLFL,EQ,36.45,36.9,35.1,35.25,35.5,36.45,309662,11067138.5,11-APR-2022,2287,INE452O01016
586,FMGOETZE,EQ,282.0,287.0,279.6,280.85,280.0,278.2,117602,33226325.35,11-APR-2022,2814,INE529A01010
587,FMNL,EQ,8.45,8.6,8.1,8.55,8.6,8.55,146361,1225710.55,11-APR-2022,382,INE360L01017
590,FOODSIN,EQ,89.05,92.5,88.25,88.75,89.0,88.85,27895,2498070.85,11-APR-2022,1746,INE976E01023
591,FORCEMOT,EQ,1148.0,1180.0,1148.0,1164.85,1175.0,1156.8,16793,19631904.25,11-APR-2022,2400,INE451A01017
592,FORTIS,EQ,271.9,280.8,271.5,276.0,276.95,271.9,1128022,313020494.85,11-APR-2022,11171,INE061F01013
593,FOSECOIND,EQ,1445.1,1528.4,1421.05,1469.7,1469.0,1437.9,4924,7239111.3,11-APR-2022,900,INE519A01011
594,FRETAIL,EQ,30.0,30.2,28.95,29.3,29.5,30.2,5342455,156729271.15,11-APR-2022,22488,INE752P01024
595,FSC,EQ,47.8,47.8,44.0,46.5,46.4,47.15,105990,4922607.1,11-APR-2022,2046,INE935Q01015
596,FSL,EQ,135.9,136.95,133.6,133.85,134.0,135.3,2715991,366548785.25,11-APR-2022,17197,INE684F01012
597,GABRIEL,EQ,124.5,126.8,124.25,125.15,124.85,123.45,383571,48063818.4,11-APR-2022,5291,INE524A01029
598,GAEL,EQ,265.0,299.65,265.0,292.45,294.25,261.4,3517560,1012584319.0,11-APR-2022,55855,INE036B01030
599,GAIL,EQ,163.0,165.9,162.55,164.6,164.8,162.15,11849302,1949516897.4,11-APR-2022,66268,INE129A01019
600,GAL,EQ,5.2,5.4,5.15,5.4,5.4,4.95,505293,2675822.4,11-APR-2022,866,INE482J01021
601,GALAXYSURF,EQ,3086.6,3175.0,3075.05,3129.2,3123.0,3062.5,107666,336155094.4,11-APR-2022,5828,INE600K01018
602,GALLANTT,EQ,71.5,72.9,70.55,71.85,72.15,70.6,62982,4533806.45,11-APR-2022,1117,INE297H01019
603,GALLISPAT,EQ,56.35,56.7,54.2,55.65,55.3,56.05,46018,2576264.9,11-APR-2022,770,INE528K01029
604,GANDHITUBE,EQ,381.0,389.45,380.1,380.85,380.1,387.9,7672,2939638.65,11-APR-2022,323,INE524B01027
605,GANECOS,EQ,724.1,788.4,714.95,778.1,782.0,720.65,326719,248873070.95,11-APR-2022,13459,INE845D01014
606,GANESHBE,EQ,125.45,132.7,125.0,128.4,128.0,121.65,1868829,240647666.3,11-APR-2022,24058,INE388A01029
607,GANESHHOUC,EQ,270.2,280.8,262.0,266.25,265.0,270.2,114653,31156679.75,11-APR-2022,2273,INE460C01014
608,GANGAFORGE,EQ,7.7,7.8,7.4,7.8,7.8,7.45,1004208,7730104.4,11-APR-2022,1991,INE691Z01023
609,GANGESSECU,EQ,134.9,145.0,132.75,141.15,141.4,133.6,26491,3693985.65,11-APR-2022,739,INE335W01016
610,GARFIBRES,EQ,3107.0,3199.0,3100.0,3190.1,3199.0,3071.95,20611,65208190.9,11-APR-2022,5162,INE276A01018
611,GATEWAY,EQ,78.65,79.0,76.95,77.5,77.55,78.65,405209,31409324.95,11-APR-2022,3043,INE079J01017
612,GATI,EQ,174.5,177.05,172.1,175.55,175.3,174.45,485937,84923492.9,11-APR-2022,5718,INE152B01027
614,GAYAPROJ,EQ,24.25,26.5,24.1,24.85,24.8,24.25,584739,14568587.4,11-APR-2022,2095,INE336H01023
615,GEECEE,EQ,167.4,168.3,163.0,164.5,164.95,166.15,19432,3222324.6,11-APR-2022,660,INE916G01016
616,GEEKAYWIRE,EQ,67.75,68.6,65.25,66.7,66.6,66.75,18363,1223098.15,11-APR-2022,167,INE669X01016
617,GENCON,EQ,37.4,37.4,36.45,36.95,36.95,36.6,23152,854654.35,11-APR-2022,276,INE854S01022
619,GENUSPAPER,EQ,19.0,19.5,18.65,19.15,19.2,18.65,863340,16600750.0,11-APR-2022,2695,INE949P01018
620,GENUSPOWER,EQ,77.6,80.3,76.55,78.9,78.9,77.0,1528791,120683545.5,11-APR-2022,11234,INE955D01029
621,GEOJITFSL,EQ,69.7,70.6,69.0,70.15,70.3,69.2,691254,48237186.3,11-APR-2022,6227,INE007B01023
622,GEPIL,EQ,171.25,174.5,168.2,169.35,170.0,169.2,257098,43947013.6,11-APR-2022,4563,INE878A01011
623,GESHIP,EQ,366.0,375.65,365.3,371.0,371.5,365.05,292978,108961802.15,11-APR-2022,11180,INE017A01032
624,GET&D,EQ,105.45,109.1,105.35,108.65,109.05,105.45,106458,11480307.6,11-APR-2022,2254,INE200A01026
625,GFLLIMITED,EQ,79.0,80.0,76.45,76.9,77.0,79.35,134963,10593603.9,11-APR-2022,3410,INE538A01037
627,GHCL,EQ,551.6,569.7,551.6,562.95,562.15,551.0,437966,245969513.45,11-APR-2022,11743,INE539A01019
628,GICHSGFIN,EQ,155.0,155.55,151.4,152.05,152.4,151.0,159033,24300861.55,11-APR-2022,2353,INE289B01019
630,GICRE,EQ,126.0,126.9,124.5,124.85,125.0,125.9,266108,33392172.55,11-APR-2022,3870,INE481Y01014
631,GILLANDERS,EQ,92.8,93.75,89.5,90.4,89.7,89.3,151332,14111209.45,11-APR-2022,741,INE047B01011
632,GILLETTE,EQ,5203.0,5333.0,5125.1,5297.95,5320.0,5203.1,7266,38177814.7,11-APR-2022,2572,INE322A01010
633,GINNIFILA,EQ,48.8,49.7,47.55,47.9,47.9,48.4,201963,9826573.75,11-APR-2022,2155,INE424C01010
634,GIPCL,EQ,87.25,90.5,87.0,87.95,88.0,86.8,892416,79135730.4,11-APR-2022,7130,INE162A01010
637,GKWLIMITED,EQ,587.75,614.2,587.75,611.25,611.95,585.0,713,429448.55,11-APR-2022,104,INE528A01020
638,GLAND,EQ,3255.0,3302.0,3240.05,3256.25,3264.0,3266.0,268533,879799797.25,11-APR-2022,11598,INE068V01023
639,GLAXO,EQ,1609.0,1669.0,1606.75,1655.25,1655.0,1616.05,59711,98553942.4,11-APR-2022,7463,INE159A01016
640,GLENMARK,EQ,480.0,487.55,475.1,478.05,478.0,479.15,721944,347948847.8,11-APR-2022,21392,INE935A01035
641,GLFL,EQ,3.8,3.95,3.8,3.95,3.95,3.8,12618,49484.95,11-APR-2022,61,INE540A01017
642,GLOBAL,EQ,77.75,77.75,73.6,74.1,74.0,74.55,17288,1295506.95,11-APR-2022,204,INE291W01011
643,GLOBALVECT,EQ,55.8,57.2,53.6,56.05,57.0,52.8,39544,2217466.1,11-APR-2022,514,INE792H01019
644,GLOBE,EQ,9.2,9.45,9.1,9.1,9.15,9.2,1070121,9835400.35,11-APR-2022,1961,INE581X01021
645,GLOBUSSPR,EQ,1540.0,1564.0,1507.55,1515.85,1519.8,1535.7,94154,144708470.25,11-APR-2022,9273,INE615I01010
646,GLS,EQ,509.0,511.15,495.0,495.7,496.1,508.7,85862,42942254.75,11-APR-2022,6079,INE03Q201024
647,GMBREW,EQ,719.0,739.85,705.0,710.55,712.0,723.8,111932,80647340.05,11-APR-2022,6780,INE075D01018
648,GMDCLTD,EQ,219.25,220.4,206.7,211.0,210.7,218.15,4255070,903355048.95,11-APR-2022,50627,INE131A01031
649,GMMPFAUDLR,EQ,4851.0,4895.0,4790.0,4876.65,4871.45,4824.95,10758,52238018.95,11-APR-2022,3665,INE541A01023
650,GMRINFRA,EQ,40.4,41.0,39.75,40.0,40.1,40.5,8233912,333102720.75,11-APR-2022,37522,INE776C01039
651,GMRP&UI,EQ,23.8,26.05,23.5,26.05,26.05,23.7,5814197,149215948.5,11-APR-2022,7351,INE0CU601026
652,GNA,EQ,579.0,608.5,575.15,586.5,592.95,564.7,449852,267519625.45,11-APR-2022,24122,INE934S01014
653,GNFC,EQ,885.6,900.85,840.4,848.2,850.0,883.05,3119952,2703627184.35,11-APR-2022,65032,INE113A01013
654,GOACARBON,EQ,522.0,571.35,519.55,561.0,571.35,519.45,554559,305096700.25,11-APR-2022,16157,INE426D01013
655,GOCLCORP,EQ,296.8,300.85,286.45,292.25,292.15,295.35,15001,4416346.5,11-APR-2022,672,INE077F01035
656,GOCOLORS,EQ,1024.0,1037.95,990.35,1002.7,1005.0,995.45,175656,177608829.4,11-APR-2022,9299,INE0BJS01011
657,GODFRYPHLP,EQ,1088.0,1250.1,1088.0,1234.7,1236.0,1087.75,1301552,1578783561.35,11-APR-2022,90128,INE260B01028
659,GODREJAGRO,EQ,512.9,514.25,502.05,505.35,508.0,510.9,463489,233912039.15,11-APR-2022,12947,INE850D01014
660,GODREJCP,EQ,812.9,816.85,803.4,812.25,809.0,811.65,1576113,1279839177.2,11-APR-2022,36514,INE102D01028
661,GODREJIND,EQ,491.8,502.75,486.85,497.05,498.25,488.15,894286,441005827.5,11-APR-2022,20808,INE233A01035
662,GODREJPROP,EQ,1670.25,1705.0,1664.0,1688.55,1689.0,1665.25,584430,984226452.05,11-APR-2022,25215,INE484J01027
664,GOKEX,EQ,380.65,387.95,380.25,384.35,385.8,378.65,167065,64189228.85,11-APR-2022,5305,INE887G01027
665,GOKUL,EQ,34.2,40.4,33.8,39.65,40.0,34.15,966542,37379556.9,11-APR-2022,4593,INE020J01029
667,GOLDBEES,EQ,45.18,45.28,44.56,45.22,45.23,44.66,3623747,163077905.05,11-APR-2022,33527,INF204KB17I5
668,GOLDENTOBC,EQ,116.2,119.7,114.1,115.5,115.25,113.3,52804,6153084.45,11-APR-2022,1178,INE973A01010
669,GOLDIAM,EQ,157.55,159.9,157.0,157.4,157.85,157.5,187608,29685225.95,11-APR-2022,5135,INE025B01025
670,GOLDSHARE,EQ,44.55,45.15,44.5,45.05,45.15,44.4,131403,5885152.6,11-APR-2022,480,INF789F1AUX7
672,GOLDTECH,EQ,76.0,77.0,74.0,74.4,74.0,76.35,41932,3142664.15,11-APR-2022,610,INE805A01014
674,GOODYEAR,EQ,928.9,928.9,916.0,922.9,921.0,926.35,12973,11983954.45,11-APR-2022,1454,INE533A01012
675,GPIL,EQ,447.0,483.0,443.55,477.1,483.0,439.65,1854387,869756334.9,11-APR-2022,34782,INE177H01021
676,GPPL,EQ,92.9,93.5,91.05,91.9,91.95,91.95,812073,75005020.0,11-APR-2022,11452,INE517F01014
677,GPTINFRA,EQ,81.45,84.0,81.0,83.65,83.5,80.2,124872,10361853.35,11-APR-2022,2055,INE390G01014
678,GRANULES,EQ,314.6,318.9,309.25,310.05,310.25,314.45,860421,269042889.2,11-APR-2022,12062,INE101D01020
679,GRAPHITE,EQ,572.0,587.0,571.0,579.5,580.0,569.3,2127517,1236886905.7,11-APR-2022,48846,INE371A01025
680,GRASIM,EQ,1784.7,1830.9,1764.7,1820.15,1817.0,1771.25,3276393,5910819001.85,11-APR-2022,101271,INE047A01021
681,GRAUWEIL,EQ,60.25,61.85,59.8,59.95,59.9,59.6,323376,19645427.2,11-APR-2022,2402,INE266D01021
683,GREAVESCOT,EQ,205.55,210.8,198.5,199.8,200.4,205.2,4424450,909210383.1,11-APR-2022,42954,INE224A01026
684,GREENLAM,EQ,374.0,374.95,366.0,370.6,371.5,365.6,14140,5265870.9,11-APR-2022,1099,INE544R01021
685,GREENPANEL,EQ,584.2,591.85,577.1,581.05,581.6,584.2,275516,161092699.15,11-APR-2022,22500,INE08ZM01014
686,GREENPLY,EQ,229.0,229.0,217.5,220.15,220.0,225.15,205732,46071920.15,11-APR-2022,3981,INE461C01038
687,GREENPOWER,EQ,12.4,12.9,12.3,12.75,12.75,12.3,8698916,110827124.8,11-APR-2022,13624,INE999K01014
688,GRINDWELL,EQ,1909.25,1970.0,1895.25,1958.2,1951.0,1905.25,92234,178743087.65,11-APR-2022,8446,INE536A01023
689,GRINFRA,EQ,1594.9,1596.2,1550.3,1557.6,1553.95,1582.5,18725,29489577.05,11-APR-2022,2310,INE201P01022
690,GROBTEA,EQ,1062.6,1099.0,1062.55,1088.75,1098.45,1061.6,627,676290.6,11-APR-2022,162,INE646C01018
691,GRPLTD,EQ,1470.0,1470.0,1435.0,1455.4,1466.7,1449.9,1236,1800881.65,11-APR-2022,241,INE137I01015
692,GRSE,EQ,253.8,275.95,253.5,270.7,273.0,251.9,1931417,516047469.85,11-APR-2022,35456,INE382Z01011
693,GRWRHITECH,EQ,746.25,769.8,746.25,760.5,763.0,746.25,20908,15868360.9,11-APR-2022,1764,INE291A01017
694,GSCLCEMENT,EQ,44.8,51.0,44.8,49.1,49.45,45.4,1876920,91758714.2,11-APR-2022,9495,INE542A01039
695,GSFC,EQ,178.0,183.4,177.1,180.0,179.75,176.95,3841771,693612394.15,11-APR-2022,39880,INE026A01025
696,GSPL,EQ,286.1,289.8,282.1,286.5,286.5,283.95,490994,139807559.7,11-APR-2022,9592,INE246F01010
697,GSS,EQ,129.6,133.9,128.2,132.15,130.1,131.8,56683,7455596.35,11-APR-2022,713,INE871H01011
698,GTL,EQ,12.9,13.95,12.7,13.25,13.2,12.7,19558405,264587292.6,11-APR-2022,12635,INE043A01012
699,GTLINFRA,EQ,1.75,1.8,1.7,1.7,1.7,1.75,67318938,115840122.5,11-APR-2022,29095,INE221H01019
700,GTPL,EQ,211.95,211.95,203.5,208.25,208.6,213.45,267825,55653380.9,11-APR-2022,7286,INE869I01013
701,GUFICBIO,EQ,254.35,254.45,246.65,248.15,250.15,253.4,137529,34439304.55,11-APR-2022,4070,INE742B01025
702,GUJALKALI,EQ,920.1,952.0,919.0,936.25,938.1,912.9,887497,831105208.85,11-APR-2022,31960,INE186A01019
703,GUJAPOLLO,EQ,214.3,217.9,212.0,214.95,215.0,211.75,4494,964089.6,11-APR-2022,120,INE826C01016
704,GUJGASLTD,EQ,528.95,541.45,528.95,538.5,538.3,528.45,1874812,1007656797.1,11-APR-2022,41578,INE844O01030
706,GULFOILLUB,EQ,459.9,463.5,455.0,457.25,458.5,456.45,23110,10588026.05,11-APR-2022,1669,INE635Q01029
707,GULFPETRO,EQ,52.7,53.1,51.5,51.8,52.2,52.25,77420,4031955.2,11-APR-2022,1139,INE586G01017
708,GULPOLY,EQ,376.95,376.95,354.95,372.6,370.0,359.0,272559,101675747.0,11-APR-2022,5024,INE255D01024
709,HAL,EQ,1638.65,1693.0,1630.0,1679.4,1680.75,1620.2,2530994,4239024607.45,11-APR-2022,101609,INE066F01012
710,HAPPSTMNDS,EQ,1142.85,1150.0,1120.0,1124.0,1129.0,1142.85,253085,286871031.0,11-APR-2022,19138,INE419U01012
711,HARRMALAYA,EQ,172.6,172.6,165.25,167.8,168.2,171.8,92092,15570524.9,11-APR-2022,3140,INE544A01019
712,HATHWAY,EQ,20.5,21.75,20.25,21.15,21.15,20.4,17274139,362313409.0,11-APR-2022,24293,INE982F01036
713,HATSUN,EQ,1099.5,1103.95,1075.2,1080.4,1080.0,1090.85,26778,29258837.85,11-APR-2022,3515,INE473B01035
714,HAVELLS,EQ,1267.95,1286.95,1259.25,1275.2,1273.0,1267.95,759966,968628551.9,11-APR-2022,37435,INE176B01034
716,HBANKETF,EQ,370.33,378.43,370.33,374.94,374.84,377.57,652,245585.13,11-APR-2022,112,INF179KC1AN8
717,HBLPOWER,EQ,65.85,66.2,64.8,65.1,65.5,65.45,2251131,147554912.25,11-APR-2022,11588,INE292B01021
718,HBSL,EQ,55.0,55.95,54.05,54.9,54.8,54.55,11271,622152.9,11-APR-2022,389,INE550B01022
719,HCC,EQ,18.35,19.05,18.15,18.2,18.25,18.35,10401363,192695903.55,11-APR-2022,10687,INE549A01026
720,HCG,EQ,292.7,297.0,288.5,294.0,294.4,290.15,250231,72699405.45,11-APR-2022,6464,INE075I01017
721,HCL-INSYS,EQ,20.4,20.95,20.05,20.2,20.15,20.3,477069,9668837.4,11-APR-2022,2537,INE236A01020
722,HCLTECH,EQ,1164.0,1164.0,1131.75,1133.5,1134.5,1165.35,5679058,6468014720.65,11-APR-2022,251238,INE860A01027
723,HDFC,EQ,2440.0,2454.0,2421.1,2424.7,2427.0,2458.25,4173679,10169826782.85,11-APR-2022,145859,INE001A01036
725,HDFCAMC,EQ,2272.55,2287.5,2249.05,2257.0,2262.45,2272.6,145744,329574817.5,11-APR-2022,12756,INE127D01025
726,HDFCBANK,EQ,1506.0,1510.0,1493.25,1496.15,1495.4,1514.65,10399533,15611707406.6,11-APR-2022,385962,INE040A01034
727,HDFCLIFE,EQ,564.95,571.7,560.6,567.4,567.05,564.8,3034500,1719991782.9,11-APR-2022,52899,INE795G01014
728,HDFCMFGETF,EQ,46.1,46.56,46.06,46.41,46.45,45.97,304111,14076169.46,11-APR-2022,1177,INF179KC1981
729,HDFCNIFETF,EQ,190.57,191.5,188.65,189.87,190.12,190.57,109116,20749431.11,11-APR-2022,556,INF179KC1965
730,HDFCSENETF,EQ,630.84,642.0,630.84,635.33,635.0,638.84,3973,2528473.11,11-APR-2022,270,INF179KC1973
732,HEALTHY,EQ,8.65,8.77,8.65,8.67,8.66,8.65,97785,850790.64,11-APR-2022,495,INF209KB10C2
733,HECPROJECT,EQ,37.9,37.9,37.15,37.2,37.2,37.05,1748,65150.1,11-APR-2022,48,INE558R01013
734,HEG,EQ,1385.0,1411.45,1373.2,1377.2,1376.5,1375.05,309063,429159717.0,11-APR-2022,20593,INE545A01016
735,HEIDELBERG,EQ,206.0,211.9,205.0,206.9,206.9,205.35,275007,57438277.0,11-APR-2022,8124,INE578A01017
736,HEMIPROP,EQ,125.6,127.95,125.2,125.8,125.7,125.7,577391,72939692.95,11-APR-2022,5202,INE0AJG01018
737,HERANBA,EQ,645.0,647.0,635.7,642.65,643.5,639.55,85813,55100002.0,11-APR-2022,4283,INE694N01015
738,HERCULES,EQ,158.7,161.8,154.35,158.85,158.75,157.0,57348,9066406.2,11-APR-2022,1886,INE688E01024
739,HERITGFOOD,EQ,345.2,346.6,340.05,342.3,343.0,340.1,63166,21670360.3,11-APR-2022,2661,INE978A01027
740,HEROMOTOCO,EQ,2357.95,2361.75,2331.15,2335.4,2336.0,2362.45,408871,957170794.35,11-APR-2022,34600,INE158A01026
741,HESTERBIO,EQ,2823.0,2856.35,2800.0,2813.35,2820.0,2803.6,11501,32588471.6,11-APR-2022,1705,INE782E01017
742,HEXATRADEX,EQ,178.0,193.5,177.05,189.3,189.55,175.95,226900,43186885.9,11-APR-2022,2680,INE750M01017
743,HFCL,EQ,81.0,82.9,80.7,81.45,81.6,81.0,9749343,798140392.85,11-APR-2022,24592,INE548A01028
744,HGINFRA,EQ,630.0,636.5,622.5,627.9,628.45,631.7,100547,63345408.55,11-APR-2022,6063,INE926X01010
745,HGS,EQ,1130.0,1139.8,1109.0,1113.55,1117.0,1121.85,46972,52997172.8,11-APR-2022,4543,INE170I01016
746,HIKAL,EQ,446.0,446.4,437.0,439.55,439.2,446.6,92226,40691496.05,11-APR-2022,4467,INE475B01022
747,HIL,EQ,4113.0,4127.9,4010.0,4028.4,4036.0,4096.6,14019,56940218.85,11-APR-2022,2874,INE557A01011
748,HILTON,EQ,37.35,37.35,36.5,37.35,37.35,35.6,49246,1835529.5,11-APR-2022,260,INE788H01017
749,HIMATSEIDE,EQ,166.95,167.7,164.4,165.4,165.1,165.7,207678,34388780.1,11-APR-2022,5043,INE049A01027
750,HINDALCO,EQ,583.4,587.45,574.55,576.35,576.0,581.75,8297062,4806295584.35,11-APR-2022,141788,INE038A01020
751,HINDCOMPOS,EQ,324.75,324.75,312.3,316.55,323.3,322.1,17287,5511560.0,11-APR-2022,1297,INE310C01029
752,HINDCON,EQ,73.55,74.9,72.0,72.5,72.7,73.55,18434,1356865.75,11-APR-2022,292,INE642Y01011
753,HINDCOPPER,EQ,123.35,125.8,122.9,124.45,124.65,122.6,4261393,530078447.6,11-APR-2022,23314,INE531E01026
754,HINDMOTORS,EQ,13.8,14.2,12.9,12.95,12.9,13.45,947140,12744630.05,11-APR-2022,2310,INE253A01025
756,HINDOILEXP,EQ,196.45,201.7,194.85,196.7,196.85,196.0,492882,97245022.95,11-APR-2022,4747,INE345A01011
757,HINDPETRO,EQ,298.4,306.7,295.4,301.6,301.8,296.4,5016255,1517952071.6,11-APR-2022,58463,INE094A01015
758,HINDUNILVR,EQ,2188.0,2194.1,2138.9,2163.05,2160.0,2183.05,1380107,2982341472.5,11-APR-2022,81625,INE030A01027
759,HINDZINC,EQ,340.0,349.0,338.0,348.55,348.3,338.75,1506518,520792984.1,11-APR-2022,29139,INE267A01025
760,HIRECT,EQ,225.95,227.2,211.3,214.5,212.8,221.8,39805,8655786.1,11-APR-2022,1071,INE835D01023
761,HISARMETAL,EQ,132.0,136.95,132.0,133.35,133.15,131.7,27253,3657190.35,11-APR-2022,667,INE598C01011
762,HITECH,EQ,537.55,537.55,511.0,525.5,536.8,533.45,31279,16463544.95,11-APR-2022,1996,INE106T01017
763,HITECHCORP,EQ,289.95,294.4,281.15,283.95,286.5,286.25,11988,3450760.5,11-APR-2022,450,INE120D01012
764,HITECHGEAR,EQ,233.7,247.9,230.6,240.8,241.55,233.85,34417,8337359.25,11-APR-2022,1611,INE127B01011
765,HLEGLAS,EQ,5749.9,5768.45,5694.05,5733.65,5726.0,5708.7,3448,19770097.55,11-APR-2022,1183,INE461D01010
766,HLVLTD,EQ,11.9,12.2,11.1,11.4,11.35,11.7,722567,8366276.75,11-APR-2022,1404,INE102A01024
768,HMVL,EQ,70.6,71.9,70.0,70.35,70.2,71.35,37668,2666493.8,11-APR-2022,1142,INE871K01015
769,HNDFDS,EQ,1985.95,1985.95,1901.0,1910.7,1913.0,1956.6,5755,11100382.95,11-APR-2022,1193,INE254N01018
770,HNGSNGBEES,EQ,315.39,315.39,304.0,312.33,310.67,312.57,1630,508308.75,11-APR-2022,166,INF204KB19I1
771,HOMEFIRST,EQ,789.95,799.95,772.35,790.4,786.8,776.85,117877,93074826.05,11-APR-2022,9863,INE481N01025
772,HONAUT,EQ,40851.0,41040.85,39950.0,40340.7,40300.35,40794.6,7129,288724346.2,11-APR-2022,1914,INE671A01010
773,HONDAPOWER,EQ,1269.75,1287.95,1245.4,1252.95,1253.6,1263.4,21422,27096050.3,11-APR-2022,1694,INE634A01018
775,HOVS,EQ,54.35,64.85,51.0,64.85,64.85,54.05,93083,5563638.95,11-APR-2022,827,INE596H01014
776,HPAL,EQ,445.05,456.15,436.5,446.15,442.0,440.55,179277,79906689.35,11-APR-2022,13456,INE0GSL01016
777,HPL,EQ,69.45,71.4,69.45,70.15,70.5,69.25,162627,11435901.1,11-APR-2022,2104,INE495S01016
778,HSCL,EQ,79.3,81.0,78.4,78.7,78.8,79.5,3619671,288633330.75,11-APR-2022,17384,INE019C01026
779,HSIL,EQ,328.0,328.9,315.0,317.95,317.95,328.25,158106,50979285.0,11-APR-2022,4835,INE415A01038
780,HTMEDIA,EQ,34.05,34.5,33.0,33.45,33.5,34.0,904180,30586186.9,11-APR-2022,2908,INE501G01024
781,HUBTOWN,EQ,46.15,47.45,45.05,47.45,47.45,45.2,282867,13372471.9,11-APR-2022,587,INE703H01016
